url,total_count,categories
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
https://www.booking.com/searchresults.html?label=gen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB&sid=4747494712734951baf0c90b74aa01ff&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Flabel%3Dgen173nr-1DCAEoggI46AdIM1gEaEKIAQKYATG4AQnIARHYAQPoAQH4AQKIAgGoAgO4AoDC0IEGwAIB0gIkMmI2NTg5MmQtNTg2Yi00ZmRmLWI3ZjAtZGU3MzI3NTU4Yjkx2AIE4AIB%3Bsid%3D4747494712734951baf0c90b74aa01ff%3Bsb_price_type%3Dtotal%26%3B&ss=Cox%27s+Bazar%2C+Bangladesh&is_ski_area=&checkin_year=2021&checkin_month=4&checkin_monthday=27&checkout_year=2021&checkout_month=4&checkout_monthday=29&group_adults=1&group_children=0&no_rooms=1&b_h4u_keep_filters=&is_popular_nearby=1&from_sf=1&dest_id=211349&dest_type=city&search_pageview_id=c84b8dce06a60163&search_selected=true,8,"{""misleading"":8}"
